location,depth,transect,photo,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11,pt12,pt13,pt14,pt15,pt16,pt17,pt18,pt19,pt20,pt21,pt22,pt23,pt24,pt25,pt26,pt27,pt28,pt29,pt30,pt31,pt32,pt33,pt34,pt35,pt36,pt37,pt38,pt39,pt40,pt41,pt42,pt43,pt44,pt45,pt46,pt47,pt48,pt49,pt50,pt51,pt52,pt53,pt54,pt55,pt56,pt57,pt58,pt59,pt60,pt61,pt62,pt63,pt64,pt65,pt66,pt67,pt68,pt69,pt70,pt71,pt72,pt73,pt74,pt75,pt76,pt77,pt78,pt79,pt80,pt81,pt82,pt83,pt84,pt85,pt86,pt87,pt88,pt89,pt90,pt91,pt92,pt93,pt94,pt95,pt96,pt97,pt98,pt99,pt100
ana,sh,three,t3_8,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,UNK,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,TURF,TURF,PLIG,PLIG,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,EAM,TURF,EAM,EAM,PLOB,PLOB,PLOB,TURF,PLOB,EAM,EAM,EAM,EAM,EAM,EAM,EAM,MACRO_UNK,PLOB,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,MACRO_UNK,PLOB,MACRO_UNK,EAM,EAM,EAM,EAM,EAM,TAPE,TAPE,SHAD,PLOB,PLOB,PLOB,EAM,EAM,PLOB,EAM,PLOB,EAM,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,EAM,PLOB,TURF,EAM,PLOB,PLOB,PLOB
ana,sh,three,t3_9,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,MACRO_UNK,CALC,SHAD,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,TAPE,PLOB,EAM,PLOB,PLOB,MACRO_UNK,TURF,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,UNK,UNK
ana,sh,three,t3_10,TURF,TURF,TURF,TURF,PLOB,PLOB,PLOB,PLOB,SHAD,TURF,TURF,TURF,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,WAND,PLOB,TURF,TURF,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,TURF,TURF,TURF,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,TURF,PVER,EAM,EAM,EAM,EAM,PLOB,PLOB,UNK,HALI,CALC,EAM,EAM,HALI,EAM,EAM,PLOB,PLOB,TURF,TURF,EAM,EAM,CALC,TURF,TURF,PLOB,PLOB,PLOB,PLOB,TURF,TURF,TURF,TURF,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,CALC,PLOB,SHAD,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB
ana,sh,three,t3_11,SHAD,SHAD,PLOB,SHAD,EAM,SHAD,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,HALI,TURF,EAM,PLOB,TURF,TURF,HALI,PLOB,PLOB,HALI,TURF,TURF,EAM,PLOB,PLOB,EAM,PLOB,MACRO_UNK,PLOB,HALI,WAND,EAM,HALI,TURF,TURF,TURF,EAM,EAM,UNK,EAM,EAM,PVER,TURF,TURF,EAM,PLOB,EAM,EAM,EAM,EAM,EAM,TURF,EAM,HALI,EAM,EAM,EAM,EAM,HALI,TURF,EAM,EAM,EAM,EAM,EAM,EAM,TURF,MACRO_UNK,PLOB,PLOB,MACRO_UNK,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,PLOB,EAM,EAM,EAM,PLOB,TURF,EAM,EAM,PLOB,PLOB,MACRO_UNK,MACRO_UNK,TURF,PLOB,UNK,TURF,TURF,PLOB
ana,sh,three,t3_12,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,SHAD,PLOB,EAM,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,UNK,MACRO_UNK,EAM,MACRO_UNK,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,HALI,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,HALI,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,HALI,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,HALI,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
ana,sh,three,t3_13,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,EAM,EAM,EAM,PLOB,PLOB,TURF,EAM,EAM,EAM,EAM,EAM,PLOB,EAM,MACRO_UNK,PLOB,PLOB,PLOB,HALI,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,PLOB,PLOB,HALI,HALI,EAM,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,TURF,PLOB,PLOB,PLOB,PLOB
ana,sh,three,t3_14,PLOB,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,EAM,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,SOBT,TURF,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,HALI,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB
ana,sh,three,t3_15,TURF,HALI,HALI,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,HALI,HALI,HALI,TURF,PLOB,PLOB,PLOB,WAND,WAND,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,LVAR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TAPE,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,TAPE,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,UNK
ana,sh,four,t4_1,UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,HALI,TURF,TURF,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PLOB,TURF,PLOB,HALI,PLOB,HALI,PLOB,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,UNK,UNK,UNK
ana,sh,four,t4_2,PVER,SPR,SPR,PLOB,PLOB,PLOB,PLOB,PVER,PLOB,PLOB,PLOB,PVER,SPR,SPR,SPR,PLOB,PLOB,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,SPR,SPR,SPR,SPR,SPR,PLOB,PLOB,PLOB,SPR,PLOB,PLOB,PLOB,SPR,SPR,PLOB,PLOB,UNK,PLOB,PLOB,PLOB,PLOB,PLOB,SPR,SPR,SPR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PLOB,HALI,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TAPE,PLOB,TAPE,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
