size,north,west,southeast
0.009943253995960542,NA,NA,NA
0.008280105179431898,NA,NA,NA
0.004213310335205901,NA,NA,NA
0.011537104945133827,NA,NA,NA
0.014473354581933804,NA,NA,NA
0.02620845343379723,NA,NA,NA
0.012950781439183174,NA,NA,NA
0.018334235763161014,NA,NA,NA
0.011517305554460866,NA,NA,NA
0.006488260323529012,NA,NA,NA
0.00992939442248947,NA,NA,NA
0.023561274900822472,NA,NA,NA
0.018324336067824534,NA,NA,NA
0.022587144879712837,NA,NA,NA
0.007012944176362453,NA,NA,NA
0.012649830700954183,NA,NA,NA
0.017045295430351316,NA,NA,NA
0.027921100727008274,NA,NA,NA
0.003637148066622763,NA,NA,NA
0.01641369486788389,NA,NA,NA
0.024988810968342892,NA,NA,NA
0.00941461026499251,NA,NA,NA
0.013445766206007176,NA,NA,NA
0.020520088493455806,NA,NA,NA
0.003015447199491817,NA,NA,NA
0.011960811905535173,NA,NA,NA
0.010151147598026622,NA,NA,NA
0.02256536554997258,NA,NA,NA
0.009188897211320763,NA,NA,NA
0.02153579723497866,NA,NA,NA
0.010093729365075039,NA,NA,NA
0.015582120459619566,NA,NA,NA
0.016059285774837905,NA,NA,NA
0.010541195594283936,NA,NA,NA
0.007775220717271415,NA,NA,NA
0.014360498055097932,NA,NA,NA
0.01651269182124869,NA,NA,NA
0.02127642521716288,NA,NA,NA
0.016281038950375058,NA,NA,NA
0.022929674338355046,NA,NA,NA
0.004571679306386477,NA,NA,NA
0.007573266932407223,NA,NA,NA
0.008018753222548825,NA,NA,NA
0.011477706773114948,NA,NA,NA
0.025467956222628523,NA,NA,NA
0.011842015561497412,NA,NA,NA
0.012428077525417029,NA,NA,NA
0.019619216217836122,NA,NA,NA
0.012453816733291878,NA,NA,NA
0.01689482006123682,NA,NA,NA
0.02133978326731635,NA,NA,NA
0.005322076212891665,NA,NA,NA
0.013554662854708457,NA,NA,NA
0.012384518865936518,NA,NA,NA
0.02417109613354964,NA,NA,NA
0.012049909163563494,NA,NA,NA
0.011404449027624995,NA,NA,NA
0.021595195406997537,NA,NA,NA
0.014903001359537038,NA,NA,NA
0.034860787157880775,NA,NA,NA
0.020015204031295322,NA,NA,NA
0.02182090846066928,NA,NA,NA
0.010808487368368896,NA,NA,NA
0.01273496808084791,NA,NA,NA
0.010850066088782112,NA,NA,NA
7.919756269184024e-6,NA,NA,NA
0.009157218186244027,NA,NA,NA
0.008230606702749497,NA,NA,NA
0.011935072697660323,NA,NA,NA
0.0043736853996568775,NA,NA,NA
0.0378742544183053,NA,NA,NA
0.013669499320611626,NA,NA,NA
0.007436651136763799,NA,NA,NA
0.012485495758368614,NA,NA,NA
0.003678726787035979,NA,NA,NA
0.01558014052055227,NA,NA,NA
0.002292769439928775,NA,NA,NA
0.008763210311852123,NA,NA,NA
0.013956590485369546,NA,NA,NA
0.019597436888095867,NA,NA,NA
0.015603899789359823,NA,NA,NA
0.02045079062610045,NA,NA,NA
0.013249752238344872,NA,NA,NA
0.021599155285132128,NA,NA,NA
0.012146926177860997,NA,NA,NA
0.00945816892447302,NA,NA,NA
0.008842407874543963,NA,NA,NA
0.026259931849546926,NA,NA,NA
0.006512019592336564,NA,NA,NA
0.006264527208924563,NA,NA,NA
0.016253319803432913,NA,NA,NA
0.022157498102109603,NA,NA,NA
0.006878308319786325,NA,NA,NA
0.004349926130849325,NA,NA,NA
0.017700655261626293,NA,NA,NA
0.013501204499891464,NA,NA,NA
0.01995382592020915,NA,NA,NA
0.014503053667943243,NA,NA,NA
0.004112333442773805,NA,NA,NA
0.0033975754394799463,NA,NA,NA
0.02777458523602837,NA,NA,NA
0.011962791844602468,NA,NA,NA
0.01140642896669229,NA,NA,NA
0.0056487661589955055,NA,NA,NA
0.008200907616740057,NA,NA,NA
0.011556904335806787,NA,NA,NA
0.02390776423759927,NA,NA,NA
0.018587667963774902,NA,NA,NA
0.007503969065051862,NA,NA,NA
0.005733903538889233,NA,NA,NA
0.014307039700280938,NA,NA,NA
0.015687057230186253,NA,NA,NA
0.017613537942665267,NA,NA,NA
0.00448654192649275,NA,NA,NA
0.005056764377873999,NA,NA,NA
0.011873694586574148,NA,NA,NA
0.016779983595333652,NA,NA,NA
0.005189420295382832,NA,NA,NA
0.011598483056220004,NA,NA,NA
0.016603769018344306,NA,NA,NA
0.03419156775313473,NA,NA,NA
0.011772717694142051,NA,NA,NA
0.012511234966243462,NA,NA,NA
0.00615167068208869,NA,NA,NA
0.006244727818251603,NA,NA,NA
0.012315220998581157,NA,NA,NA
0.009327492946031484,NA,NA,NA
0.02144867991601763,NA,NA,NA
0.012550833747589382,NA,NA,NA
0.00792173620825132,NA,NA,NA
0.016645347738757522,NA,NA,NA
0.018627266745120823,NA,NA,NA
0.014309019639348235,NA,NA,NA
0.004633057417472654,NA,NA,NA
0.02413149735220372,NA,NA,NA
0.016702765971709107,NA,NA,NA
0.010149167658959327,NA,NA,NA
0.016261239559702097,NA,NA,NA
0.04179651371061869,NA,NA,NA
0.003908399718842316,NA,NA,NA
0.017330406656041943,NA,NA,NA
0.016530511272854355,NA,NA,NA
0.012475596063032134,NA,NA,NA
0.010735229622878945,NA,NA,NA
0.010513476447341791,NA,NA,NA
0.014952499836219437,NA,NA,NA
0.011564824092075971,NA,NA,NA
0.0047657133349814865,NA,NA,NA
0.009343332458569853,NA,NA,NA
0.026154995078980236,NA,NA,NA
0.014934680384613772,NA,NA,NA
0.01891237797081145,NA,NA,NA
0.010873825357589665,NA,NA,NA
7.919756269184024e-6,NA,NA,NA
0.016857201218958194,NA,NA,NA
0.017506621233031285,NA,NA,NA
0.010313502601544894,NA,NA,NA
0.02278909866457703,NA,NA,NA
0.016675046824766962,NA,NA,NA
0.021908025779630306,NA,NA,NA
0.01750464129396399,NA,NA,NA
0.02875861495247449,NA,NA,NA
0.017944187766903704,NA,NA,NA
0.028978388188944344,NA,NA,NA
0.0198290897589695,NA,NA,NA
0.016781963534400948,NA,NA,NA
0.019207388891838553,NA,NA,NA
0.0027758745723490004,NA,NA,NA
0.003037226529232073,NA,NA,NA
0.010562974924024192,NA,NA,NA
0.021561536442853503,NA,NA,NA
0.011265853292914274,NA,NA,NA
0.008715691774237018,NA,NA,NA
0.02019933836455385,NA,NA,NA
0.0351478783226387,NA,NA,NA
0.011081718959655746,NA,NA,NA
0.018076843684412536,NA,NA,NA
0.011065879447117377,NA,NA,NA
0.020088461776785277,NA,NA,NA
0.028138894024410836,NA,NA,NA
0.013158675041249256,NA,NA,NA
0.016728505179583953,NA,NA,NA
0.02194564462190893,NA,NA,NA
0.01248747569743591,NA,NA,NA
0.008644413967814362,NA,NA,NA
0.009305713616291228,NA,NA,NA
0.02502444987155422,NA,NA,NA
0.006846629294709589,NA,NA,NA
0.018433232716525815,NA,NA,NA
0.013231932786739209,NA,NA,NA
0.010838186454378337,NA,NA,NA
0.02141898083000819,NA,NA,NA
0.022652482868933604,NA,NA,NA
0.019250947551319064,NA,NA,NA
0.026370808437315502,NA,NA,NA
0.024772997610007626,NA,NA,NA
0.021500158331767327,NA,NA,NA
0.012885443449962408,NA,NA,NA
0.022466368596607778,NA,NA,NA
0.02026863623190921,NA,NA,NA
0.008838447996409371,NA,NA,NA
0.01640379517254741,NA,NA,NA
0.015043577033315053,NA,NA,NA
0.01505545666771883,NA,NA,NA
0.02717268375957039,NA,NA,NA
0.019874628357517306,NA,NA,NA
0.021844667729476835,NA,NA,NA
0.0070961016171888856,NA,NA,NA
0.01209148788397671,NA,NA,NA
0.016536451090056244,NA,NA,NA
0.013709098101957544,NA,NA,NA
0.028651698242840504,NA,NA,NA
0.016619608530882672,NA,NA,NA
0.026549002953372144,NA,NA,NA
0.013051758331615272,NA,NA,NA
0.01751454098930047,NA,NA,NA
0.005557688961899889,NA,NA,NA
0.008767170189986715,NA,NA,NA
0.020048862995439357,NA,NA,NA
0.015502922896927727,NA,NA,NA
0.008604815186468441,NA,NA,NA
0.016797803046939314,NA,NA,NA
0.01940934267670275,NA,NA,NA
0.037872274479238,NA,NA,NA
0.004835011202336847,NA,NA,NA
0.0075138687603883425,NA,NA,NA
0.013641780173669482,NA,NA,NA
0.01812832210016223,NA,NA,NA
0.027879522006595058,NA,NA,NA
0.021220986923278593,NA,NA,NA
0.01465352903705774,NA,NA,NA
0.010483777361332353,NA,NA,NA
0.010378840590765664,NA,NA,NA
0.012406298195676773,NA,NA,NA
0.012911182657837255,NA,NA,NA
0.02053394806692688,NA,NA,NA
0.017235369580811732,NA,NA,NA
0.021666473213420193,NA,NA,NA
0.023466237825592262,NA,NA,NA
0.013089377173893895,NA,NA,NA
0.004027196062880076,NA,NA,NA
0.01565933808324411,NA,NA,NA
0.016979957441130546,NA,NA,NA
0.010972822310954465,NA,NA,NA
0.029206081181683385,NA,NA,NA
0.0153187885636692,NA,NA,NA
0.020153799766006043,NA,NA,NA
0.008181108226067097,NA,NA,NA
0.00980069838311523,NA,NA,NA
0.023070250012133062,NA,NA,NA
0.019732072744671997,NA,NA,NA
0.023856285821849576,NA,NA,NA
0.01218058514200503,NA,NA,NA
0.008121710054048216,NA,NA,NA
0.013720977736361321,NA,NA,NA
0.02373550953874452,NA,NA,NA
0.009549246121568636,NA,NA,NA
0.027899321397268022,NA,NA,NA
0.011667780923575363,NA,NA,NA
0.02965750728902687,NA,NA,NA
0.012889403328096998,NA,NA,NA
0.05678861232818404,NA,NA,NA
7.919756269184024e-6,NA,NA,NA
0.016746324631189618,NA,NA,NA
0.0043182471057725885,NA,NA,NA
0.025170965362534124,NA,NA,NA
0.019597436888095867,NA,NA,NA
0.014849543004720045,NA,NA,NA
0.029724825217314937,NA,NA,NA
0.016223620717423472,NA,NA,NA
0.013616040965794633,NA,NA,NA
0.036652632013783666,NA,NA,NA
0.004732054370837454,NA,NA,NA
0.005185460417248239,NA,NA,NA
0.02023101738963059,NA,NA,NA
0.01636815626933608,NA,NA,NA
0.008909725802832027,NA,NA,NA
0.05265053967753539,NA,NA,NA
0.030663316335213242,NA,NA,NA
0.019862635908234068,NA,NA,NA
0.01978955355982342,NA,NA,NA
0.00819668691978204,NA,NA,NA
0.008351449539945759,NA,NA,NA
0.011141475664563876,NA,NA,NA
0.001563389061098288,NA,NA,NA
0.029393433933316296,NA,NA,NA
2.779995214051951e-4,NA,NA,NA
0.023370588631944984,NA,NA,NA
0.034321476995751686,NA,NA,NA
0.029222908453691458,NA,NA,NA
0.03936845799775734,NA,NA,NA
0.01628160083611251,NA,NA,NA
3.639787548294823e-4,NA,NA,NA
0.02482077170236796,NA,NA,NA
0.015447602271896923,NA,NA,NA
0.0037988491301297533,NA,NA,NA
4.872156560709605e-5,NA,NA,NA
0.0030909534416031226,NA,NA,NA
0.03570574265388271,NA,NA,NA
1.432987223738119e-6,NA,NA,NA
0.0051472901076673235,NA,NA,NA
0.0058781135917737645,NA,NA,NA
0.00956089075678073,NA,NA,NA
0.0023185733280082763,NA,NA,NA
0.0124956485909964,NA,NA,NA
1.5762859461119308e-5,NA,NA,NA
3.8260758873807774e-4,NA,NA,NA
0.009825993393172281,NA,NA,NA
1.3183482458390693e-4,NA,NA,NA
0.0017998319530150774,NA,NA,NA
0.010131219671828501,NA,NA,NA
0.02032549078150148,NA,NA,NA
0.011088455137285564,NA,NA,NA
0.0021150891422374637,NA,NA,NA
0.006793792427742422,NA,NA,NA
0.0267094488632548,NA,NA,NA
0.007448667588990743,NA,NA,NA
0.03764027540592917,NA,NA,NA
0.021487643419953094,NA,NA,NA
0.009930601460505166,NA,NA,NA
0.006531555765798346,NA,NA,NA
9.959261204979927e-4,NA,NA,NA
0.008785644668738409,NA,NA,NA
0.023210094062886315,NA,NA,NA
0.005022620219202107,NA,NA,NA
0.02709635541366409,NA,NA,NA
0.053016228316639186,NA,NA,NA
0.024360782803548024,NA,NA,NA
0.03567421693496047,NA,NA,NA
0.017928103156187605,NA,NA,NA
0.022036477526644796,NA,NA,NA
0.0358705361846126,NA,NA,NA
0.022366064588104563,NA,NA,NA
0.0077510278931994855,NA,NA,NA
0.0335548288310518,NA,NA,NA
0.022596775531126396,NA,NA,NA
0.011416609211521593,NA,NA,NA
0.023397815389196004,NA,NA,NA
0.02633687218508289,NA,NA,NA
0.01643349748182875,NA,NA,NA
0.019927120333302285,NA,NA,NA
0.009535096986753443,NA,NA,NA
0.01815308215031449,NA,NA,NA
0.04128006295422399,NA,NA,NA
0.01688058949563504,NA,NA,NA
0.014577779027087885,NA,NA,NA
0.009479210485027657,NA,NA,NA
0.03165898673404626,NA,NA,NA
0.028517878739612305,NA,NA,NA
0.02939629990776377,NA,NA,NA
0.07861797805594442,NA,NA,NA
0.008254006408731565,NA,NA,NA
0.023872134160253324,NA,NA,NA
0.020603490302906678,NA,NA,NA
0.01973939900699259,NA,NA,NA
0.019055864101269505,NA,NA,NA
0.034545023002654836,NA,NA,NA
0.03567994888385542,NA,NA,NA
0.01101537278887492,NA,NA,NA
0.015423241489093374,NA,NA,NA
0.005955494901855623,NA,NA,NA
0.027724003817661387,NA,NA,NA
0.038302315503296186,NA,NA,NA
0.02676246939053311,NA,NA,NA
0.02363855724278401,NA,NA,NA
0.02098179892997354,NA,NA,NA
0.020282501164789336,NA,NA,NA
0.03845421214901242,NA,NA,NA
0.02457859686155622,NA,NA,NA
0.009265695388690678,NA,NA,NA
0.016877723521187566,NA,NA,NA
0.013730883577858656,NA,NA,NA
0.05629920204622322,NA,NA,NA
0.015835941809529953,NA,NA,NA
0.03980695208822121,NA,NA,NA
0.04779585586056122,NA,NA,NA
0.005633072776514546,NA,NA,NA
0.03402341565321416,NA,NA,NA
0.009486375421146349,NA,NA,NA
0.0247319264944962,NA,NA,NA
0.022158281440662533,NA,NA,NA
0.01701958925633764,NA,NA,NA
0.005323547536187113,NA,NA,NA
0.02798910645405294,NA,NA,NA
0.01830641178325447,NA,NA,NA
0.030356401347668312,NA,NA,NA
0.013401296516398889,NA,NA,NA
0.04320026583403307,NA,NA,NA
0.03814468690868499,NA,NA,NA
0.018333638540505494,NA,NA,NA
0.009549426858990826,NA,NA,NA
0.010119755774038596,NA,NA,NA
0.0252621317672793,NA,NA,NA
0.010158446429079527,NA,NA,NA
0.039235190185949696,NA,NA,NA
0.04873302950488595,NA,NA,NA
0.016002168327483576,NA,NA,NA
0.017644371685887457,NA,NA,NA
0.01275215330404552,NA,NA,NA
0.036426535227422986,NA,NA,NA
0.02923867131315258,NA,NA,NA
0.007452966550661956,NA,NA,NA
0.017525433746317196,NA,NA,NA
0.021709756439632504,NA,NA,NA
0.025462749978602636,NA,NA,NA
0.03244426373265475,NA,NA,NA
0.026705149901583583,NA,NA,NA
0.010854878219816252,NA,NA,NA
0.012471287808192849,NA,NA,NA
0.015347293166235254,NA,NA,NA
0.018706215218677404,NA,NA,NA
0.0901391953347989,NA,NA,NA
0.007849904011637416,NA,NA,NA
0.03235398553755925,NA,NA,NA
0.04667955881326923,NA,NA,NA
0.03437163154858252,NA,NA,NA
0.04305410113721178,NA,NA,NA
0.012909781898656715,NA,NA,NA
0.05011299620134576,NA,NA,NA
0.01666707439929806,NA,NA,NA
0.007715203212606033,NA,NA,NA
0.03040082395160419,NA,NA,NA
0.03649961757583363,NA,NA,NA
0.003407643618049247,NA,NA,NA
0.061390605652164754,NA,NA,NA
0.029685763326958874,NA,NA,NA
0.027361458050055645,NA,NA,NA
0.017587052196937934,NA,NA,NA
0.021450385752135905,NA,NA,NA
0.028592394075246687,NA,NA,NA
0.018441112582285854,NA,NA,NA
0.02180863255807043,NA,NA,NA
0.013619110574407083,NA,NA,NA
0.022096662990041795,NA,NA,NA
0.04272594706297576,NA,NA,NA
0.02680116004557404,NA,NA,NA
0.019697842377504184,NA,NA,NA
0.03680914281616106,NA,NA,NA
0.054460679438167216,NA,NA,NA
0.020001635668936663,NA,NA,NA
0.029337547431590512,NA,NA,NA
0.019583203399605134,NA,NA,NA
0.026619170668159296,NA,NA,NA
0.03182091429032867,NA,NA,NA
0.015142375993240703,NA,NA,NA
0.012885421115853165,NA,NA,NA
0.051406983664381276,NA,NA,NA
0.030376463168800646,NA,NA,NA
0.0728917611098869,NA,NA,NA
0.060847503494368016,NA,NA,NA
0.024015432882627138,NA,NA,NA
0.01059694051954339,NA,NA,NA
0.01714999109369781,NA,NA,NA
0.03388298290528782,NA,NA,NA
0.02007185204289983,NA,NA,NA
0.051958683745520456,NA,NA,NA
0.03482732148573124,NA,NA,NA
0.034539291053759885,NA,NA,NA
0.023532516188227392,NA,NA,NA
0.019041534229032125,NA,NA,NA
0.04600318884366483,NA,NA,NA
0.021622344218984478,NA,NA,NA
0.019133245411351363,NA,NA,NA
0.03293721133762066,NA,NA,NA
0.028778682414332644,NA,NA,NA
0.02217547728734739,NA,NA,NA
0.022578146697217805,NA,NA,NA
0.016839032866146637,NA,NA,NA
0.005438186514086162,NA,NA,NA
0.019987305796699283,NA,NA,NA
0.034939094489182816,NA,NA,NA
0.002831582754106523,NA,NA,NA
0.019636223926883443,NA,NA,NA
0.012618885492237875,NA,NA,NA
0.018264855153766062,NA,NA,NA
0.02737292194784555,NA,NA,NA
0.04752358828805098,NA,NA,NA
0.032378346320362794,NA,NA,NA
0.02778418928105839,NA,NA,NA
0.022162580402333747,NA,NA,NA
0.012405370395900896,NA,NA,NA
0.024650246222743123,NA,NA,NA
0.017046816013588664,NA,NA,NA
0.04218141191795527,NA,NA,NA
0.015268478868929658,NA,NA,NA
0.01279084395908645,NA,NA,NA
0.02699747929522616,NA,NA,NA
0.02898933153622215,NA,NA,NA
0.007452966550661956,NA,NA,NA
0.022483569540451085,NA,NA,NA
0.019521584948984396,NA,NA,NA
0.022083766105028154,NA,NA,NA
0.02400970093373218,NA,NA,NA
0.04140473284268921,NA,NA,NA
0.015827343886187523,NA,NA,NA
0.015661117368233904,NA,NA,NA
0.03652827732030839,NA,NA,NA
0.016112508343711408,NA,NA,NA
0.015322932383431707,NA,NA,NA
0.03495485734864394,NA,NA,NA
0.03418104424782535,NA,NA,NA
0.020700933434120865,NA,NA,NA
0.01048373452886808,NA,NA,NA
0.019293739980410035,NA,NA,NA
0.03962926167247768,NA,NA,NA
0.04607483820485174,NA,NA,NA
0.020676572651317317,NA,NA,NA
0.03168764647852103,NA,NA,NA
0.031274946158084446,NA,NA,NA
0.005839422936732834,NA,NA,NA
0.022635466186167328,NA,NA,NA
0.010059570310641594,NA,NA,NA
0.02692153097236804,NA,NA,NA
0.027209561404339406,NA,NA,NA
0.010814754577551584,NA,NA,NA
0.009695591555812113,NA,NA,NA
0.024473988794223335,NA,NA,NA
0.008133635481937565,NA,NA,NA
0.011857969276432935,NA,NA,NA
0.026849881611181136,NA,NA,NA
0.03054842163564922,NA,NA,NA
0.01616409588376598,NA,NA,NA
0.049412265448937814,NA,NA,NA
0.010126920710157288,NA,NA,NA
0.06082170972434072,NA,NA,NA
0.009201210963622463,NA,NA,NA
0.015353025115130205,NA,NA,NA
0.023766093105696703,NA,NA,NA
0.026607706770369395,NA,NA,NA
0.03566848498606552,NA,NA,NA
0.048204257219326585,NA,NA,NA
0.012055721513308795,NA,NA,NA
0.017161454991487714,NA,NA,NA
0.034385961420819906,NA,NA,NA
0.030952524032743373,NA,NA,NA
0.02933038249547182,NA,NA,NA
0.003530880519290725,NA,NA,NA
0.006194803768219888,NA,NA,NA
0.02372310348898456,NA,NA,NA
0.005204609596616849,NA,NA,NA
0.005200310634945634,NA,NA,NA
0.022141085593977674,NA,NA,NA
0.0512722828653499,NA,NA,NA
