location,depth,transect,photo,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11,pt12,pt13,pt14,pt15,pt16,pt17,pt18,pt19,pt20,pt21,pt22,pt23,pt24,pt25,pt26,pt27,pt28,pt29,pt30,pt31,pt32,pt33,pt34,pt35,pt36,pt37,pt38,pt39,pt40,pt41,pt42,pt43,pt44,pt45,pt46,pt47,pt48,pt49,pt50,pt51,pt52,pt53,pt54,pt55,pt56,pt57,pt58,pt59,pt60,pt61,pt62,pt63,pt64,pt65,pt66,pt67,pt68,pt69,pt70,pt71,pt72,pt73,pt74,pt75,pt76,pt77,pt78,pt79,pt80,pt81,pt82,pt83,pt84,pt85,pt86,pt87,pt88,pt89,pt90,pt91,pt92,pt93,pt94,pt95,pt96,pt97,pt98,pt99,pt100
mtt,sh,three,t3_4,CALC,CALC,CCA,CCA,CCA,EAM,CCA,CCA,CCA,CCA,EAM,CALC,EAM,PVER,PVER,PVER,PLOB,PLOB,EAM,EAM,HALI,PVER,PVER,PVER,PVER,PVER,HALI,PLOB,PLOB,PLOB,PLOB,PVER,PVER,PVER,PVER,PVER,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PVER,PVER,EAM,PLOB,PLOB,PLOB,PLOB,EAM,EAM,CCA,PVER,PLOB,PLOB,PLOB,CCA,CCA,PVER,EAM,CALC,EAM,CALC,EAM,EAM,EAM,EAM,EAM,PVER,SHAD,PVER,PVER,PLOB,CALC,CALC,CCA,CCA,CCA,PVER,PVER,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PVER,PVER,CALC,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PVER,PVER
mtt,sh,three,t3_5,PVER,SHAD,PVER,PVER,PVER,PVER,PLOB,EAM,EAM,EAM,PVER,PVER,PVER,PVER,PVER,PLOB,EAM,EAM,EAM,EAM,EAM,SHAD,EAM,EAM,EAM,EAM,EAM,EAM,EAM,EAM,CALC,SHAD,PVER,EAM,EAM,PVER,PVER,WAND,EAM,EAM,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,CALC,EAM,EAM,PLOB,CCA,PLOB,PLOB,PLOB,EAM,EAM,EAM,PLOB,PLOB,CCA,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,CCA,CCA,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,EAM,EAM,EAM,EAM,PLOB,PLOB,EAM,EAM,EAM,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
mtt,sh,three,t3_6,PLOB,PLOB,PLIG,PLIG,PLIG,PLIG,PLIG,PLIG,PLIG,PLOB,HALI,PLOB,PLIG,PLIG,PLIG,PLIG,PLIG,PLIG,PLIG,PLOB,PLOB,PLOB,PLOB,PLIG,PLIG,PLIG,SHAD,EAM,EAM,EAM,PLOB,PLOB,PLOB,PLOB,PVER,PVER,PVER,PVER,PVER,UNK,PLOB,HALI,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PLOB,PLOB,PLOB,SHAD,PVER,PVER,PVER,PVER,EAM,PLOB,EAM,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,PLOB,PLOB,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,SHAD,EAM,EAM,EAM,PLOB,PLOB,PLOB,EAM,EAM,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
mtt,sh,three,t3_7,UNK,CCA,CCA,UNK,PLOB,PLOB,PLOB,PVER,PVER,EAM,EAM,EAM,EAM,PLOB,PLOB,PVER,PVER,PVER,PVER,PVER,PLOB,PLOB,EAM,EAM,PVER,PVER,PVER,PVER,PVER,PVER,EAM,EAM,PLOB,HALI,PVER,PVER,PVER,PVER,PVER,PVER,PLOB,PLOB,PLOB,PVER,SHAD,SHAD,SHAD,PVER,PVER,EAM,PLOB,PLOB,PLOB,SHAD,PVER,SHAD,SHAD,SHAD,PLOB,PLOB,PLOB,PLOB,PVER,PVER,PVER,PVER,PVER,WAND,PLOB,PLOB,EAM,PLOB,TAPE,TAPE,PVER,TAPE,PVER,PLOB,PLOB,EAM,CCA,EAM,PVER,PVER,PVER,CCA,CCA,PLOB,EAM,CCA,PVER,EAM,CCA,EAM,CCA,CCA,CCA,CCA,CCA,EAM
mtt,sh,three,t3_8,PVER,PVER,PVER,PVER,PVER,EAM,EAM,EAM,EAM,EAM,PVER,PVER,SHAD,PVER,EAM,CCA,CCA,CCA,EAM,CCA,SHAD,EAM,CCA,EAM,CCA,CCA,EAM,EAM,EAM,EAM,EAM,CCA,CCA,CCA,CCA,CCA,EAM,EAM,EAM,EAM,CCA,CCA,CCA,CCA,CCA,CCA,EAM,EAM,WAND,EAM,CCA,CCA,CCA,CCA,CCA,TAPE,CCA,EAM,EAM,EAM,EAM,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,EAM,EAM,EAM,SHAD,CCA,EAM,CCA,CCA,SHAD,SHAD,EAM,EAM,O,PLOB,CCA,CCA,EAM,CCA,EAM,CCA,CCA,CCA,CCA
mtt,sh,three,t3_9,CCA,CCA,CCA,EAM,EAM,EAM,EAM,EAM,EAM,EAM,PVER,CCA,O,SPON,SPON,EAM,EAM,WAND,CCA,EAM,PVER,PVER,SHAD,PVER,PVER,PVER,PVER,CCA,CCA,EAM,PVER,PVER,PVER,PVER,PVER,PVER,PVER,CCA,EAM,EAM,PVER,PVER,PVER,PVER,PVER,TAPE,EAM,TAPE,EAM,CCA,PVER,SHAD,PVER,PVER,CCA,CCA,CCA,CCA,CCA,CCA,PVER,CCA,CCA,CCA,SPON,CCA,CCA,CCA,CCA,CCA,CCA,CCA,PVER,SPON,O,O,O,EAM,EAM,EAM,CCA,CCA,CCA,CCA,CCA,O,O,O,PLOB,PLOB,CCA,CCA,PLOB,PLOB,O,EAM,EAM,O,PLOB,PLOB
mtt,sh,three,t3_10,CYANO,EAM,EAM,CCA,CCA,SHAD,SHAD,O,O,O,CCA,EAM,CCA,CCA,PLOB,SHAD,CYANO,EAM,PVER,PVER,CCA,CCA,CCA,EAM,CCA,EAM,EAM,PVER,PVER,PVER,CCA,CCA,CCA,CCA,EAM,EAM,CCA,PVER,PLIG,PLIG,CCA,CCA,CCA,EAM,EAM,EAM,EAM,SHAD,EAM,EAM,CCA,CCA,EAM,PVER,SHAD,PVER,PVER,SHAD,SHAD,CCA,EAM,EAM,EAM,PVER,PVER,CYANO,CCA,PVER,CCA,PVER,EAM,CCA,EAM,CCA,CCA,CCA,CCA,SHAD,PVER,PVER,CCA,CCA,CCA,PLOB,PLOB,EAM,O,PVER,PVER,PVER,EAM,CCA,PVER,EAM,CCA,CCA,CCA,O,O,O
mtt,sh,three,t3_11,CCA,SPON,CCA,CCA,SHAD,EAM,EAM,CCA,EAM,CCA,PVER,EAM,PVER,EAM,SHAD,SHAD,EAM,EAM,EAM,CCA,SHAD,PVER,PVER,PVER,CCA,CCA,CCA,CCA,CCA,CCA,EAM,EAM,EAM,EAM,EAM,EAM,CCA,CCA,CCA,CCA,EAM,EAM,CCA,CCA,CCA,CCA,CCA,CCA,CCA,CCA,EAM,CCA,EAM,CCA,CCA,CCA,EAM,SHAD,SHAD,EAM,EAM,EAM,PVER,PVER,PVER,WAND,CCA,CCA,CCA,EAM,UNK,PVER,PVER,PVER,PVER,PVER,CCA,EAM,EAM,CCA,CCA,PVER,PVER,SHAD,PVER,EAM,TAPE,PVER,EAM,CYANO,CCA,PVER,PVER,PVER,EAM,EAM,SHAD,PVER,PVER,PVER
mtt,sh,three,t3_12,UNK,CCA,CCA,CCA,CCA,EAM,CYANO,CYANO,CYANO,CALC,CALC,CCA,CCA,SHAD,CCA,EAM,CYANO,EAM,WAND,CALC,CCA,CCA,CCA,CCA,CCA,CYANO,CCA,SHAD,EAM,EAM,CCA,CCA,CCA,CCA,WAND,CCA,CCA,EAM,EAM,CCA,EAM,CYANO,CCA,EAM,CCA,CCA,CCA,SHAD,CCA,CYANO,EAM,O,EAM,PVER,SHAD,CYANO,CCA,EAM,EAM,CYANO,O,O,O,PLOB,EAM,PVER,CCA,CYANO,PLIG,PLIG,O,O,O,O,O,EAM,CCA,EAM,PLIG,PLIG,O,O,O,TAPE,O,SHAD,PLOB,PLOB,EAM,EAM,SHAD,PVER,SHAD,PVER,PVER,PLOB,PLOB,PLOB,PLOB,SHAD
mtt,sh,three,t3_13,SHAD,PVER,EAM,CCA,EAM,CCA,CCA,EAM,EAM,CCA,PVER,PVER,CCA,CCA,CCA,CCA,CCA,CCA,EAM,SHAD,PVER,PVER,SHAD,PVER,CCA,CCA,CCA,CCA,CCA,CCA,PVER,PVER,PVER,PVER,EAM,CCA,CALC,CALC,SHAD,EAM,PVER,PVER,PVER,PVER,PVER,EAM,CCA,CCA,CYANO,CCA,CALC,PVER,PVER,PVER,PVER,EAM,CCA,CCA,CCA,CCA,CALC,PVER,EAM,PVER,O,PVER,SHAD,CCA,EAM,EAM,PLOB,EAM,PLOB,PVER,TAPE,TAPE,CCA,TURF,CALC,EAM,PLOB,HALI,EAM,PVER,PVER,PVER,PLOB,SHAD,EAM,EAM,PLOB,EAM,CCA,PVER,PVER,PLOB,PLOB,PLOB,SHAD,CCA
