location,depth,transect,photo,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11,pt12,pt13,pt14,pt15,pt16,pt17,pt18,pt19,pt20,pt21,pt22,pt23,pt24,pt25,pt26,pt27,pt28,pt29,pt30,pt31,pt32,pt33,pt34,pt35,pt36,pt37,pt38,pt39,pt40,pt41,pt42,pt43,pt44,pt45,pt46,pt47,pt48,pt49,pt50,pt51,pt52,pt53,pt54,pt55,pt56,pt57,pt58,pt59,pt60,pt61,pt62,pt63,pt64,pt65,pt66,pt67,pt68,pt69,pt70,pt71,pt72,pt73,pt74,pt75,pt76,pt77,pt78,pt79,pt80,pt81,pt82,pt83,pt84,pt85,pt86,pt87,pt88,pt89,pt90,pt91,pt92,pt93,pt94,pt95,pt96,pt97,pt98,pt99,pt100
se,sh,one,t1_11,UNK,PVER,PVER,EAM,CCA,CYANO,CCA,CCA,UNK,UNK,PVER,PVER,UNK,PVER,CCA,BASA,CCA,PVER,SPR,SPR,PVER,SPON,PVER,PVER,CYANO,BASA,BASA,PVER,CCA,EAM,CCA,UNK,EAM,UNK,BASA,BASA,PVER,PVER,UNK,EAM,EAM,CALC,CCA,BASA,BASA,PVER,EAM,PVER,CCA,PVER,EAM,SPON,EAM,PVER,BASA,BASA,CYANO,EAM,EAM,EAM,EAM,EAM,PVER,BASA,BASA,CALC,PVER,CALC,CALC,PVER,EAM,TAPE,BASA,BASA,BASA,PVER,CALC,PVER,PVER,TAPE,PVER,PVER,BASA,BASA,CALC,UNK,PVER,PVER,PVER,EAM,PVER,PVER,UNK,BASA,PVER,PVER,PVER,EAM,EAM,EAM
se,sh,one,t1_12,BASA,BASA,CALC,PVER,PVER,O,EAM,PVER,PVER,PVER,CALC,BASA,PVER,PVER,PVER,CALC,PVER,O,PVER,PVER,EAM,PVER,PVER,CCA,O,O,EAM,CCA,CALC,CALC,PVER,PVER,PVER,PVER,PVER,PVER,PVER,EAM,CALC,CCA,PVER,PVER,BASA,EAM,CCA,EAM,CYANO,CYANO,PVER,EAM,TAPE,PVER,EAM,CYANO,PVER,EAM,EAM,BASA,BASA,BASA,CCA,EAM,CCA,CCA,BASA,EAM,TAPE,BASA,EAM,TAPE,PVER,PVER,PVER,CCA,EAM,EAM,SPON,SPON,PVER,EAM,EAM,EAM,EAM,BASA,BASA,EAM,EAM,CYANO,PVER,UNK,CALC,UNK,TURF,EAM,EAM,CCA,EAM,EAM,CCA,EAM
se,sh,one,t1_13,BASA,BASA,BASA,PVER,PVER,BASA,BASA,PVER,CCA,BASA,TAPE,BASA,PVER,CALC,PVER,BASA,SPR,BASA,BASA,PVER,PVER,EAM,EAM,EAM,BASA,BASA,PVER,BASA,EAM,PVER,BASA,BASA,CALC,PLOB,BASA,PVER,PVER,PVER,PVER,PVER,PVER,EAM,CALC,PVER,PVER,CALC,PVER,PVER,PVER,EAM,CALC,CALC,BASA,O,BASA,CALC,TAPE,PVER,TAPE,CALC,BASA,EAM,BASA,PLOB,BASA,PVER,PVER,PVER,PVER,CCA,BASA,BASA,PLOB,PLOB,PVER,BASA,EAM,BASA,PVER,BASA,EAM,PVER,EAM,O,PVER,CALC,EAM,PVER,PVER,PVER,PVER,PVER,PVER,EAM,EAM,PVER,PVER,PVER,EAM,PVER
se,sh,one,t1_14,EAM,EAM,PLOB,SPR,EAM,EAM,EAM,EAM,EAM,EAM,PVER,PLOB,SPR,EAM,EAM,SHAD,EAM,EAM,PLOB,EAM,PVER,PVER,PVER,EAM,SPR,EAM,EAM,EAM,PLOB,PLOB,EAM,PVER,PVER,SPR,SPR,EAM,SPR,SPR,SPR,SPR,CALC,CALC,PLOB,PLOB,EAM,EAM,EAM,EAM,SPR,SPR,EAM,SPR,PLOB,PLOB,EAM,EAM,EAM,EAM,EAM,EAM,CALC,SPR,EAM,SPR,PVER,PVER,EAM,BASA,BASA,BASA,SPR,EAM,CALC,SPR,EAM,CALC,EAM,SPR,PLOB,PLOB,EAM,EAM,EAM,EAM,SPR,EAM,EAM,BASA,SPR,SPR,EAM,EAM,CALC,EAM,EAM,EAM,EAM,BASA,CALC,SPR
se,sh,one,t1_15,CALC,CALC,BASA,CALC,PLOB,PLOB,SPR,TAPE,CALC,PLOB,CALC,CALC,CALC,CALC,CALC,BASA,BASA,WAND,PVER,PLOB,CALC,PVER,PVER,SPR,EAM,EAM,BASA,EAM,CALC,CALC,CALC,CALC,CALC,CALC,O,EAM,EAM,EAM,CALC,CALC,CALC,CALC,PLOB,PLOB,CALC,CALC,CALC,PLOB,PLOB,SPR,CALC,PLOB,CALC,CALC,CALC,CALC,CALC,EAM,PVER,SPR,CALC,CALC,CALC,O,CALC,CALC,CALC,PVER,BASA,BASA,CALC,EAM,PVER,PVER,PVER,PVER,BASA,PLOB,BASA,SPR,CALC,EAM,PVER,PVER,PVER,PVER,PVER,BASA,BASA,PLOB,CALC,BASA,BASA,BASA,BASA,BASA,BASA,BASA,BASA,CALC
se,sh,two,t2_1,PVER,EAM,PVER,EAM,CCA,BASA,PVER,PVER,PVER,PLOB,SHAD,EAM,EAM,CCA,BASA,BASA,BASA,CCA,PVER,PVER,BASA,EAM,EAM,EAM,EAM,PVER,EAM,PVER,PVER,PVER,BASA,BASA,BASA,BASA,PVER,PVER,PVER,PVER,SPR,PVER,BASA,BASA,BASA,BASA,BASA,BASA,BASA,PVER,BASA,BASA,BASA,O,BASA,O,BASA,BASA,BASA,EAM,PVER,BASA,PVER,BASA,TAPE,BASA,BASA,BASA,BASA,PVER,BASA,BASA,O,O,O,O,EAM,BASA,BASA,BASA,BASA,BASA,EAM,PVER,BASA,BASA,SHAD,PVER,BASA,BASA,BASA,BASA,EAM,BASA,EAM,PVER,PVER,PVER,SHAD,BASA,BASA,BASA
se,sh,two,t2_2,SHAD,EAM,EAM,EAM,PVER,SPR,PLOB,EAM,EAM,SPR,CALC,PVER,PVER,EAM,EAM,EAM,EAM,EAM,PVER,PVER,SHAD,PVER,PVER,PVER,EAM,EAM,EAM,EAM,EAM,PVER,SHAD,CALC,EAM,EAM,EAM,EAM,EAM,BASA,BASA,PVER,CALC,CALC,CALC,EAM,EAM,EAM,EAM,BASA,BASA,BASA,CALC,CALC,SHAD,CALC,CALC,CALC,EAM,BASA,BASA,BASA,CALC,CALC,CALC,CALC,CALC,EAM,EAM,EAM,EAM,EAM,CALC,CALC,CALC,CALC,PLOB,PLOB,EAM,PVER,PVER,EAM,CALC,CALC,CALC,O,SHAD,BASA,O,PVER,PVER,PVER,TAPE,TAPE,TAPE,UNK,PLOB,SHAD,TAPE,TAPE,PVER,PVER
se,sh,two,t2_3,EAM,SHAD,SHAD,UNK,EAM,EAM,PVER,PVER,CALC,CALC,EAM,SHAD,SHAD,EAM,EAM,EAM,EAM,PVER,EAM,EAM,PVER,EAM,EAM,CALC,CALC,EAM,CALC,BASA,EAM,CCA,SHAD,EAM,EAM,CALC,CALC,PVER,PVER,PVER,EAM,EAM,O,CALC,EAM,CALC,EAM,PVER,BASA,BASA,CALC,EAM,PVER,O,EAM,EAM,CALC,CALC,BASA,CALC,EAM,PLOB,PVER,EAM,CCA,EAM,EAM,EAM,CALC,EAM,PLOB,EAM,PVER,EAM,EAM,BASA,CALC,SPR,PVER,EAM,EAM,EAM,PVER,EAM,PVER,EAM,O,PVER,PVER,EAM,EAM,CALC,UNK,SHAD,PVER,EAM,CALC,PVER,PVER,PVER,PVER,CALC
se,sh,two,t2_4,SHAD,PVER,PVER,PVER,PVER,PVER,PVER,CALC,CALC,PLOB,PVER,UNK,PVER,EAM,PVER,PVER,PVER,EAM,EAM,PLOB,SHAD,EAM,PVER,PVER,PVER,PVER,PVER,EAM,EAM,CALC,UNK,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PVER,PVER,CCA,PVER,EAM,EAM,EAM,UNK,EAM,PVER,PVER,PVER,EAM,PVER,PVER,PVER,SHAD,EAM,EAM,PVER,CCA,CCA,EAM,PVER,PVER,PVER,UNK,PVER,PVER,PVER,PVER,EAM,PVER,TURF,PVER,UNK,PVER,CCA,PVER,TURF,UNK,SHAD,PVER,SHAD,SHAD,UNK,UNK,PVER,PVER,CCA,SHAD,SHAD,PVER,PVER,PVER,PVER,EAM,EAM,PVER
se,sh,two,t2_5,PVER,PVER,PVER,EAM,EAM,EAM,PVER,PVER,CCA,PVER,PVER,PVER,PVER,EAM,EAM,CYANO,CYANO,EAM,PVER,PVER,EAM,BASA,EAM,EAM,EAM,EAM,PVER,PVER,CCA,EAM,PVER,PVER,PVER,EAM,CYANO,PVER,PVER,CCA,PVER,PVER,EAM,EAM,EAM,CCA,EAM,EAM,EAM,CCA,EAM,EAM,CCA,PVER,EAM,EAM,PVER,PVER,EAM,PVER,EAM,PVER,SHAD,EAM,PVER,PVER,SHAD,EAM,TURF,CCA,PVER,EAM,PVER,PVER,PVER,PVER,PVER,PVER,TAPE,EAM,CYANO,CYANO,PVER,TAPE,TURF,EAM,PVER,EAM,CCA,EAM,UNK,UNK,SHAD,EAM,EAM,EAM,PVER,PVER,PVER,UNK,UNK,UNK
