layer,level,class,id,x,y
1,patch,1,112,7.380008965543912,10.914885989521578
1,patch,1,113,7.728840988417753,10.97148940547601
1,patch,1,114,7.7782578119988415,23.53270123322472
1,patch,1,115,7.987944359478669,10.488331414922074
1,patch,1,116,7.96753620034622,22.372307091831175
1,patch,1,117,8.054056820299438,22.346617434738413
1,patch,1,118,8.08170816544612,18.688085599116242
1,patch,1,119,8.16586880723193,21.220150949601365
1,patch,1,120,8.223693807789207,12.300587563151717
1,patch,1,121,8.22575662440445,20.366377081917694
1,patch,1,122,8.34257518311684,18.381423917476447
1,patch,1,123,8.36458167510032,0.6823732815274366
1,patch,1,124,8.465903932292575,10.85658623009308
1,patch,1,125,8.80223728159495,17.33080775838419
1,patch,1,126,8.831476762794445,10.848269405948033
1,patch,1,127,8.970896844648108,4.675229583556284
1,patch,1,128,9.13846492903209,13.038217281452928
1,patch,1,129,9.181507958213382,10.393826167581961
1,patch,1,130,9.28632582916458,20.741510216796286
1,patch,1,131,9.35338800646907,23.621447289907646
1,patch,1,132,9.424868865254451,3.4185940594717987
1,patch,1,133,9.41046499949784,21.27800796492216
1,patch,1,134,9.68654201968216,9.193982635133992
1,patch,1,135,9.732040595931453,9.838984639085085
1,patch,1,136,9.744299130930058,9.731221152710836
