location,depth,transect,photo,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11,pt12,pt13,pt14,pt15,pt16,pt17,pt18,pt19,pt20,pt21,pt22,pt23,pt24,pt25,pt26,pt27,pt28,pt29,pt30,pt31,pt32,pt33,pt34,pt35,pt36,pt37,pt38,pt39,pt40,pt41,pt42,pt43,pt44,pt45,pt46,pt47,pt48,pt49,pt50,pt51,pt52,pt53,pt54,pt55,pt56,pt57,pt58,pt59,pt60,pt61,pt62,pt63,pt64,pt65,pt66,pt67,pt68,pt69,pt70,pt71,pt72,pt73,pt74,pt75,pt76,pt77,pt78,pt79,pt80,pt81,pt82,pt83,pt84,pt85,pt86,pt87,pt88,pt89,pt90,pt91,pt92,pt93,pt94,pt95,pt96,pt97,pt98,pt99,pt100
mtt,dp,two,t2_10,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,EAM,EAM,EAM,PLOB,PLOB,PLOB,PLOB,UNK,TURF,PLOB,EAM,EAM,PLOB,PLOB,EAM,TURF,TURF,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,WAND,PLOB,SFLA,HALI,PLOB,PLOB,MACRO_UNK,SPR,UNK,PLOB,EAM,PVER,SPR,PLOB,MACRO_UNK,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,SPR,SPR,SPR,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,SPR,SPR,SPR,SPR,SPR,SPR,PVER,MACRO_UNK,PLOB,PLOB,SPR,SPR,UNK,UNK,SPR,SHAD,TURF,PVER,PVER,PLOB
mtt,dp,two,t2_11,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,EAM,SHAD,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,MACRO_UNK,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,EAM,SPR,SPR,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,SPR,TURF,PLOB,MACRO_UNK,PLOB,PLOB,EAM,PLOB,MACRO_UNK,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,UNK
mtt,dp,two,t2_12,PLOB,PLOB,PLOB,UNK,UNK,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,TURF,PLOB,PLOB,PLOB,WAND,PLOB,PLOB,PLOB,PLOB,EAM,EAM,SFLA,SFLA,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,EAM,PLOB,EAM,EAM,SFLA,WAND,PLOB,PLOB,PLOB,SHAD,PLOB,SFLA,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,SFLA,SFLA,PLOB,PLOB,PLOB,PLOB,SFLA,PLOB,SHAD,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,SFLA,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SFLA,CPOC,PLOB,PLOB,PLOB,PLOB
mtt,dp,two,t2_13,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PLOB,SHAD,TURF,PLOB,PLOB,PVER,TURF,PLOB,EAM,PLOB,PVER,PLOB,PLOB,PLOB,PLOB,PVER,PLOB,TURF,PLOB,PVER,PVER,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,SFLA,PVER,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,PLOB,PLOB,PVER,PVER,PVER,PLOB,SHAD,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,EAM,SHAD,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TAPE,TAPE,PLOB,PLOB,HALI,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PVER,PVER,UNK,PLOB,PLOB,PLOB
mtt,dp,two,t2_14,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,LVAR,PLOB,UNK,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,SFLA,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,SFLA,PLOB,TURF,SFLA,PLOB,PLOB,SFLA,SFLA,PLOB,SFLA,SFLA,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,SHAD,MACRO_UNK,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PVER,PLOB,MACRO_UNK,TAPE,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PVER,TAPE,PVER,PLOB,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB
mtt,dp,two,t2_15,O,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,PLOB,PVER,PVER,MACRO_UNK,MACRO_UNK,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,TURF,WAND,PLOB,PLOB,PLOB,MACRO_UNK,MACRO_UNK,PLOB,PLOB,PLOB,EAM,PVER,PLOB,PLOB,MACRO_UNK,UNK,PLOB,PLOB,MACRO_UNK,UNK,HALI,TURF,PLOB,TURF,PLOB,TURF,EAM,SHAD,UNK,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,TAPE,TURF,PLOB,PLOB,SPR,UNK,PLOB,UNK,PLOB,MACRO_UNK,PLOB,MACRO_UNK,PLOB,PLOB,UNK,UNK,UNK,UNK,UNK,MACRO_UNK,MACRO_UNK,TURF,PLOB,MACRO_UNK
mtt,dp,three,t3_1,UNK,UNK,EAM,EAM,EAM,WAND,EAM,PVER,EAM,CYANO,PVER,EAM,EAM,PLOB,SPR,EAM,DCRE,MACRO_UNK,TURF,SPR,PLOB,PLOB,PLOB,EAM,WAND,PVER,PVER,PVER,DCRE,DCRE,PLOB,PLOB,PLOB,PLOB,EAM,PVER,PVER,PVER,TURF,TURF,PLOB,PLOB,PLOB,PLOB,EAM,PVER,PVER,PLOB,TURF,EAM,PLOB,PLOB,PLOB,PLOB,TURF,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,SHAD,SHAD,PLOB,TAPE,PLOB,PLOB,PLOB,PLOB,TAPE,EAM,EAM,UNK,UNK,PLOB,PLOB,TAPE,TAPE,PLOB,PLOB,PLOB,EAM,UNK,UNK,PLOB,PVER,EAM,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,SHAD,PVER,EAM,EAM,EAM
mtt,dp,three,t3_2,EAM,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PVER,EAM,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,EAM,PVER,PVER,SPR,EAM,PLOB,EAM,EAM,PLOB,HALI,EAM,SPR,SPR,PLOB,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,SPR,SPR,PLOB,PLOB,EAM,EAM,EAM,EAM,SHAD,PLOB,SPR,SPR,SPR,SPR,SPR,TURF,UNK,UNK,EAM,PLOB,PVER,SPR,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,SPR,SPR,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,EAM,EAM,EAM,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,CYANO,SHAD,TAPE,PVER,PVER,PVER,PVER,TAPE,PLOB,TAPE
mtt,dp,three,t3_3,EAM,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PVER,EAM,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,EAM,PVER,PVER,SPR,EAM,PLOB,EAM,EAM,PLOB,HALI,EAM,SPR,SPR,PLOB,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,SPR,SPR,PLOB,PLOB,EAM,EAM,EAM,EAM,SHAD,PLOB,SPR,SPR,SPR,SPR,SPR,TURF,UNK,UNK,EAM,PLOB,PVER,SPR,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,SPR,SPR,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,EAM,EAM,EAM,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,CYANO,SHAD,TAPE,PVER,PVER,PVER,PVER,TAPE,PLOB,TAPE
mtt,dp,three,t3_4,EAM,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PLOB,PVER,PVER,EAM,PLOB,PLOB,EAM,PLOB,PLOB,PLOB,EAM,PVER,PVER,SPR,EAM,PLOB,EAM,EAM,PLOB,HALI,EAM,SPR,SPR,PLOB,EAM,EAM,EAM,EAM,EAM,PLOB,PLOB,SPR,SPR,PLOB,PLOB,EAM,EAM,EAM,EAM,SHAD,PLOB,SPR,SPR,SPR,SPR,SPR,TURF,UNK,UNK,EAM,PLOB,PVER,SPR,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,SPR,SPR,HALI,PLOB,EAM,PLOB,PLOB,PLOB,PLOB,PLOB,EAM,EAM,EAM,EAM,PVER,PLOB,PLOB,PLOB,PLOB,PLOB,CYANO,SHAD,TAPE,PVER,PVER,PVER,PVER,TAPE,PLOB,TAPE
